[REC] ARMED — listening on GPIO6(CMD) + GPIO5(FB). Press microwave START.
[REC] buffer full.
---REC BEGIN---
idx,t_us,chan,level,dt_us
15606,4524514,F,1,180
15607,4524534,C,0,20
15608,4524718,F,1,184
15609,4525104,F,0,386
15610,4525755,F,0,651
15611,4526125,C,0,370
15612,4526332,C,0,207
15613,4526532,C,0,200
15614,4526733,C,1,201
15615,4526948,C,0,215
15616,4527149,C,1,201
15617,4527351,C,0,202
15618,4527559,C,0,208
15619,4527767,C,0,208
15620,4528120,C,0,353
15621,4528407,C,0,287
15622,4528608,C,0,201
15623,4528809,C,1,201
15624,4529014,C,0,205
15625,4529215,C,1,201
15626,4529424,C,1,209
15627,4529841,F,0,417
15628,4529899,C,0,58
15629,4530042,F,0,143
15630,4530099,C,0,57
15631,4530256,F,0,157
15632,4530473,F,1,217
15633,4530673,F,1,200
15634,4530874,F,1,201
15635,4531079,F,1,205
15636,4531194,C,1,115
15637,4531279,F,0,85
15638,4531396,C,0,117
15639,4531482,F,0,86
15640,4531598,C,0,116
15641,4531682,F,0,84
15642,4531814,C,0,132
15643,4531927,F,0,113
15644,4532018,C,0,91
15645,4532263,F,0,245
15646,4532464,F,0,201
15647,4532665,F,0,201
15648,4532844,C,0,179
15649,4532865,F,1,21
15650,4533050,C,0,185
15651,4533065,F,1,15
15652,4533258,C,1,193
15653,4533474,C,1,216
15654,4533692,C,1,218
15655,4533896,C,1,204
15656,4534107,C,1,211
15657,4534719,C,0,612
15658,4535050,F,1,331
15659,4535251,F,1,201
15660,4535451,F,0,200
15661,4535651,F,0,200
15662,4535851,F,1,200
15663,4536109,F,1,258
15664,4536309,F,0,200
15665,4536530,F,0,221
15666,4536743,F,0,213
15667,4536952,F,1,209
15668,4537158,F,1,206
15669,4537360,F,1,202
15670,4537563,F,1,203
15671,4537763,F,1,200
15672,4537964,F,0,201
15673,4538170,F,0,206
15674,4538375,F,0,205
15675,4538575,F,0,200
15676,4538634,C,1,59
15677,4538785,F,1,151
15678,4538836,C,1,51
15679,4539263,F,1,427
15680,4539467,F,0,204
15681,4539675,F,0,208
15682,4539883,F,1,208
15683,4540086,F,1,203
15684,4540289,F,1,203
15685,4540495,F,1,206
15686,4540697,F,1,202
15687,4540917,F,1,220
15688,4540970,C,1,53
15689,4541190,F,1,220
15690,4541192,C,1,2
15691,4541390,F,0,198
15692,4541401,C,0,11
15693,4543144,F,1,1743
15694,4543773,F,1,629
15695,4544158,C,0,385
15696,4544457,C,1,299
15697,4544799,C,0,342
15698,4545024,C,0,225
15699,4545231,C,1,207
15700,4545446,C,0,215
15701,4545647,C,0,201
15702,4545851,C,1,204
15703,4546058,C,1,207
15704,4546259,C,1,201
15705,4546566,F,0,307
15706,4546642,C,1,76
15707,4546786,F,1,144
15708,4546994,F,0,208
15709,4547195,F,0,201
15710,4547377,C,1,182
15711,4547410,F,0,33
15712,4547623,F,0,213
15713,4547654,C,0,31
15714,4547832,F,0,178
15715,4547996,C,0,164
15716,4548244,C,1,248
15717,4548444,C,1,200
15718,4548647,C,1,203
15719,4548852,C,1,205
15720,4548989,F,0,137
15721,4549054,C,1,65
15722,4549257,C,1,203
15723,4549259,F,0,2
15724,4549459,C,1,200
15725,4549461,F,0,2
15726,4549659,C,1,198
15727,4549661,F,1,2
15728,4550698,C,1,1037
15729,4550916,C,1,218
15730,4551520,C,1,604
15731,4552158,C,0,638
15732,4552693,C,0,535
15733,4553167,F,1,474
15734,4553367,F,0,200
15735,4553568,F,0,201
15736,4553769,F,1,201
15737,4553971,F,1,202
15738,4554187,F,0,216
15739,4554397,F,1,210
15740,4554600,F,0,203
15741,4554801,F,1,201
15742,4555003,F,1,202
15743,4555208,F,1,205
15744,4555416,F,0,208
15745,4555620,F,0,204
15746,4555836,F,0,216
15747,4556039,F,0,203
15748,4556247,F,0,208
15749,4556463,F,0,216
15750,4556668,F,0,205
15751,4556674,C,0,6
15752,4556871,F,0,197
15753,4556878,C,0,7
15754,4557075,F,0,197
15755,4557080,C,0,5
15756,4557278,F,0,198
15757,4557481,F,0,203
15758,4557684,F,0,203
15759,4557881,C,1,197
15760,4557888,F,0,7
15761,4561180,F,1,3292
15762,4561795,F,0,615
15763,4562136,C,0,341
15764,4562337,C,0,201
15765,4562537,C,1,200
15766,4562737,C,0,200
15767,4562938,C,0,201
15768,4563186,F,0,248
15769,4563205,C,1,19
15770,4563386,F,0,181
15771,4563598,F,0,212
15772,4563800,F,0,202
15773,4564020,F,0,220
15774,4564235,F,0,215
15775,4564272,C,1,37
15776,4564445,F,0,173
15777,4564482,C,1,37
15778,4564686,C,1,204
15779,4564892,C,0,206
15780,4565098,C,0,206
15781,4565302,C,1,204
15782,4565506,C,0,204
15783,4566018,F,0,512
15784,4566020,C,0,2
15785,4566225,F,0,205
15786,4566244,C,0,19
15787,4566427,F,1,183
15788,4566629,F,1,202
15789,4566832,F,0,203
15790,4567033,F,0,201
15791,4567242,F,1,209
15792,4567456,F,1,214
15793,4567766,F,1,310
15794,4570194,C,0,2428
15795,4570507,C,1,313
15796,4570777,C,1,270
15797,4571103,F,1,326
15798,4571311,F,0,208
15799,4571511,F,1,200
15800,4571713,F,1,202
15801,4571913,F,0,200
15802,4572114,F,0,201
15803,4572320,F,0,206
15804,4572520,F,0,200
15805,4572724,F,0,204
15806,4572933,F,0,209
15807,4573149,F,0,216
15808,4573355,F,0,206
15809,4573560,F,0,205
15810,4573766,F,0,206
15811,4573993,F,0,227
15812,4574004,C,1,11
15813,4574299,C,1,295
15814,4574503,C,1,204
15815,4575331,C,0,828
15816,4575538,C,0,207
15817,4578857,F,1,3319
15818,4579072,F,1,215
15819,4579814,C,0,742
15820,4579920,F,1,106
15821,4580032,C,1,112
15822,4580123,F,1,91
15823,4580335,F,0,212
15824,4580537,F,0,202
15825,4580600,C,1,63
15826,4580755,F,0,155
15827,4580818,C,1,63
15828,4580970,F,0,152
15829,4581148,C,1,178
15830,4581353,C,1,205
15831,4581560,C,0,207
15832,4581766,C,0,206
15833,4581973,C,1,207
15834,4582178,C,1,205
15835,4582383,C,1,205
15836,4582590,C,1,207
15837,4582692,F,0,102
15838,4582840,C,1,148
15839,4582897,F,0,57
15840,4583103,F,0,206
15841,4583312,F,0,209
15842,4583528,F,0,216
15843,4583728,F,1,200
15844,4583737,C,0,9
15845,4583950,F,1,213
15846,4583952,C,1,2
15847,4584197,C,1,245
15848,4584309,F,1,112
15849,4584509,F,1,200
15850,4584731,F,1,222
15851,4588235,C,1,3504
15852,4588822,C,0,587
15853,4589010,F,1,188
15854,4589213,F,0,203
15855,4589418,F,0,205
15856,4589621,F,0,203
15857,4589821,F,0,200
15858,4590029,F,0,208
15859,4590235,F,0,206
15860,4590488,F,0,253
15861,4590750,C,1,262
15862,4590960,C,1,210
15863,4591165,C,1,205
15864,4591365,C,0,200
15865,4591566,C,0,201
15866,4591778,C,0,212
15867,4591978,C,0,200
15868,4592181,C,1,203
15869,4592386,C,0,205
15870,4592588,C,0,202
15871,4593373,C,0,785
15872,4593601,C,0,228
15873,4595605,F,0,2004
15874,4595952,F,0,347
15875,4596233,F,1,281
15876,4596433,F,0,200
15877,4596453,C,0,20
15878,4596657,C,1,204
15879,4596675,F,1,18
15880,4596860,C,0,185
15881,4597069,C,0,209
15882,4597857,C,0,788
15883,4597916,F,1,59
15884,4598068,C,0,152
15885,4598269,C,0,201
15886,4598469,C,0,200
15887,4598676,C,0,207
15888,4598882,C,1,206
15889,4599089,C,1,207
15890,4599298,C,1,209
15891,4599378,F,0,80
15892,4599573,C,1,195
15893,4599583,F,0,10
15894,4599791,F,0,208
15895,4600002,F,1,211
15896,4600204,F,0,202
15897,4600422,F,1,218
15898,4600490,C,1,68
15899,4600632,F,1,142
15900,4600851,F,1,219
15901,4601051,F,1,200
15902,4601190,C,1,139
15903,4601261,F,1,71
15904,4601461,F,1,200
15905,4601664,F,0,203
15906,4602390,F,1,726
15907,4602603,F,1,213
15908,4606049,C,1,3446
15909,4606268,C,1,219
15910,4606874,C,0,606
15911,4606957,F,1,83
15912,4607076,C,1,119
15913,4607276,C,1,200
15914,4607483,C,1,207
15915,4607689,C,0,206
15916,4607895,C,1,206
15917,4608098,C,1,203
15918,4608298,C,0,200
15919,4608500,C,1,202
15920,4608701,C,1,201
15921,4608902,C,0,201
15922,4609106,C,0,204
15923,4609308,C,0,202
15924,4609524,C,1,216
15925,4609726,C,0,202
15926,4609947,C,0,221
15927,4610148,C,0,201
15928,4610375,C,1,227
15929,4610586,C,1,211
15930,4612035,C,0,1449
15931,4612169,F,0,134
15932,4612253,C,1,84
15933,4613043,F,0,790
15934,4613045,C,0,2
15935,4613247,F,1,202
15936,4613248,C,0,1
15937,4613464,C,0,216
15938,4613468,F,1,4
15939,4613678,C,1,210
15940,4613882,C,1,204
15941,4614102,C,1,220
15942,4614176,F,1,74
15943,4614318,C,0,142
15944,4614528,C,0,210
15945,4614532,F,1,4
15946,4614732,C,0,200
15947,4614740,F,0,8
15948,4614940,F,1,200
15949,4614942,C,0,2
15950,4615142,F,0,200
15951,4615889,C,0,747
15952,4615967,F,1,78
15953,4616092,C,0,125
15954,4616167,F,0,75
15955,4616292,C,1,125
15956,4616492,F,0,200
15957,4616704,F,1,212
15958,4616904,F,0,200
15959,4617104,F,1,200
15960,4617316,F,1,212
15961,4617516,F,0,200
15962,4617717,F,0,201
15963,4617848,C,1,131
15964,4617920,F,1,72
15965,4618121,F,0,201
15966,4618324,F,1,203
15967,4618524,F,0,200
15968,4618725,F,1,201
15969,4618934,F,1,209
15970,4619135,F,0,201
15971,4619340,F,1,205
15972,4619587,F,1,247
15973,4619787,F,0,200
15974,4620445,F,1,658
15975,4620651,F,1,206
15976,4623117,C,1,2466
15977,4623327,C,1,210
15978,4623534,C,1,207
15979,4623742,C,0,208
15980,4623948,C,0,206
15981,4624156,C,0,208
15982,4624928,F,1,772
15983,4625308,C,0,380
15984,4625514,C,1,206
15985,4625721,C,1,207
15986,4625922,C,0,201
15987,4626123,C,0,201
15988,4626339,C,0,216
15989,4626539,C,1,200
15990,4626754,C,0,215
15991,4626956,C,1,202
15992,4627164,C,0,208
15993,4627366,C,0,202
15994,4627570,C,1,204
15995,4627930,C,0,360
15996,4628291,C,0,361
15997,4628492,C,0,201
15998,4628698,C,0,206
15999,4629026,F,0,328
16000,4629028,C,0,2
16001,4629261,F,0,233
16002,4629437,C,1,176
16003,4629637,C,1,200
16004,4629765,F,0,128
16005,4629846,C,1,81
16006,4629968,F,0,122
16007,4630180,F,0,212
16008,4630186,C,1,6
16009,4630392,F,0,206
16010,4630593,F,0,201
16011,4630696,C,1,103
16012,4630793,F,1,97
16013,4630988,C,1,195
16014,4631011,F,1,23
16015,4631202,C,1,191
16016,4631221,F,1,19
16017,4631404,C,1,183
16018,4631421,F,1,17
16019,4631610,C,1,189
16020,4631625,F,0,15
16021,4631820,C,0,195
16022,4631828,F,0,8
16023,4632029,F,1,201
16024,4632053,C,0,24
16025,4632230,F,0,177
16026,4632285,C,0,55
16027,4632431,F,0,146
16028,4632538,C,0,107
16029,4632637,F,1,99
16030,4632747,C,0,110
16031,4632837,F,1,90
16032,4632955,C,1,118
16033,4633039,F,1,84
16034,4633159,C,0,120
16035,4633918,C,0,759
16036,4634044,F,1,126
16037,4634126,C,1,82
16038,4634244,F,0,118
16039,4634327,C,1,83
16040,4634457,F,0,130
16041,4634657,F,0,200
16042,4634864,F,1,207
16043,4635064,F,1,200
16044,4635264,F,0,200
16045,4635465,F,1,201
16046,4635666,F,0,201
16047,4635879,F,1,213
16048,4636081,F,0,202
16049,4636282,F,0,201
16050,4636482,F,0,200
16051,4636698,F,1,216
16052,4636902,F,1,204
16053,4637122,F,0,220
16054,4637324,F,0,202
16055,4637524,F,1,200
16056,4637728,F,1,204
16057,4637846,C,1,118
16058,4638476,F,1,630
16059,4638683,F,0,207
16060,4638885,F,1,202
16061,4639091,F,1,206
16062,4639293,F,1,202
16063,4639572,F,1,279
16064,4639785,F,1,213
16065,4640112,F,1,327
16066,4640439,C,1,327
16067,4640625,F,1,186
16068,4640694,C,1,69
16069,4640904,C,1,210
16070,4641109,C,1,205
16071,4641230,F,1,121
16072,4641309,C,1,79
16073,4641442,F,0,133
16074,4642352,F,1,910
16075,4642964,F,1,612
16076,4643352,C,0,388
16077,4643571,C,0,219
16078,4643783,C,1,212
16079,4643985,C,0,202
16080,4644193,C,1,208
16081,4644394,C,1,201
16082,4644619,C,0,225
16083,4644973,C,1,354
16084,4645178,C,0,205
16085,4645385,C,0,207
16086,4645586,C,1,201
16087,4645590,F,0,4
16088,4645793,C,1,203
16089,4645998,C,0,205
16090,4646207,C,1,209
16091,4646407,C,0,200
16092,4646484,F,0,77
16093,4646689,F,1,205
16094,4646763,C,1,74
16095,4646890,F,0,127
16096,4646963,C,1,73
16097,4647091,F,1,128
16098,4647164,C,1,73
16099,4647306,F,0,142
16100,4647379,C,0,73
16101,4647508,F,0,129
16102,4647676,C,1,168
16103,4647708,F,1,32
16104,4647891,C,1,183
16105,4647925,F,0,34
16106,4648099,C,0,174
16107,4648138,F,0,39
16108,4648301,C,1,163
16109,4648350,F,0,49
16110,4648512,C,1,162
16111,4648584,F,0,72
16112,4648723,C,0,139
16113,4648841,F,0,118
16114,4648934,C,0,93
16115,4649049,F,0,115
16116,4649144,C,0,95
16117,4649259,F,0,115
16118,4649353,C,0,94
16119,4649468,F,1,115
16120,4649562,C,0,94
16121,4649670,F,0,108
16122,4649765,C,0,95
16123,4649879,F,0,114
16124,4649977,C,1,98
16125,4650198,C,1,221
16126,4650403,C,1,205
16127,4650615,C,1,212
16128,4650837,C,1,222
16129,4651040,C,1,203
16130,4651101,F,1,61
16131,4651245,C,0,144
16132,4651955,C,0,710
16133,4652240,F,1,285
16134,4652446,F,1,206
16135,4652649,F,0,203
16136,4652945,F,1,296
16137,4653146,F,0,201
16138,4653375,F,0,229
16139,4653579,F,1,204
16140,4653797,F,0,218
16141,4654007,F,1,210
16142,4654207,F,1,200
16143,4654414,F,0,207
16144,4654617,F,0,203
16145,4654819,F,0,202
16146,4655020,F,1,201
16147,4655222,F,1,202
16148,4655423,F,0,201
16149,4655626,F,0,203
16150,4655832,F,0,206
16151,4655871,C,1,39
16152,4656032,F,1,161
16153,4656072,C,1,40
16154,4656492,F,1,420
16155,4656694,F,0,202
16156,4656895,F,0,201
16157,4657097,F,0,202
16158,4657297,F,1,200
16159,4657383,C,1,86
16160,4657498,F,1,115
16161,4657592,C,1,94
16162,4657705,F,0,113
16163,4657804,C,1,99
16164,4657906,F,1,102
16165,4658008,C,0,102
16166,4660301,F,0,2293
16167,4661008,F,1,707
16168,4661406,C,0,398
16169,4661623,C,0,217
16170,4661823,C,1,200
16171,4662047,C,1,224
16172,4662257,C,1,210
16173,4662335,F,0,78
16174,4662472,C,1,137
16175,4662675,C,0,203
16176,4662877,C,0,202
16177,4663085,F,0,208
16178,4663167,C,1,82
16179,4663290,F,0,123
16180,4663492,F,1,202
16181,4663509,C,1,17
16182,4663705,F,1,196
16183,4663747,C,1,42
16184,4663909,F,0,162
16185,4663949,C,1,40
16186,4664110,F,0,161
16187,4664172,C,1,62
16188,4664329,F,1,157
16189,4664391,C,1,62
16190,4664569,F,0,178
16191,4664601,C,1,32
16192,4664816,C,0,215
16193,4665066,F,0,250
16194,4665278,F,0,212
16195,4665301,C,0,23
16196,4665487,F,0,186
16197,4665502,C,0,15
16198,4665697,F,0,195
16199,4665707,C,1,10
16200,4665908,F,0,201
16201,4665917,C,0,9
16202,4666110,F,0,193
16203,4666128,C,1,18
16204,4666310,F,1,182
16205,4666367,C,1,57
16206,4666510,F,1,143
16207,4666582,C,1,72
16208,4666727,F,1,145
16209,4666927,F,1,200
16210,4666979,C,1,52
16211,4667161,F,1,182
16212,4667269,C,1,108
16213,4667490,C,1,221
16214,4667693,C,1,203
16215,4667754,F,1,61
16216,4669404,C,0,1650
16217,4669605,C,1,201
16218,4669905,C,0,300
16219,4670229,F,1,324
16220,4670429,F,1,200
16221,4670521,C,1,92
16222,4670644,F,1,123
16223,4670848,F,0,204
16224,4671049,F,1,201
16225,4671260,F,1,211
16226,4671461,F,1,201
16227,4671668,F,0,207
16228,4671871,F,1,203
16229,4672075,F,0,204
16230,4672279,F,0,204
16231,4672479,F,0,200
16232,4672681,F,0,202
16233,4672889,F,0,208
16234,4673090,F,0,201
16235,4673302,F,0,212
16236,4673515,F,0,213
16237,4673726,F,0,211
16238,4673903,C,1,177
16239,4673937,F,0,34
16240,4674312,F,0,375
16241,4674314,C,0,2
16242,4674514,C,1,200
16243,4674714,C,1,200
16244,4677205,F,0,2491
16245,4677436,F,0,231
16246,4678339,F,0,903
16247,4679000,C,0,661
16248,4679033,F,0,33
16249,4679287,C,0,254
16250,4679487,C,1,200
16251,4679726,F,0,239
16252,4679778,C,1,52
16253,4679939,F,0,161
16254,4680015,C,1,76
16255,4680140,F,1,125
16256,4680263,C,1,123
16257,4680352,F,0,89
16258,4680472,C,1,120
16259,4680559,F,1,87
16260,4680674,C,1,115
16261,4680759,F,0,85
16262,4680896,C,1,137
16263,4680981,F,0,85
16264,4681140,C,1,159
16265,4681352,C,1,212
16266,4681565,C,0,213
16267,4681768,C,1,203
16268,4681968,C,1,200
16269,4681983,F,0,15
16270,4682179,C,1,196
16271,4682241,F,0,62
16272,4682391,C,1,150
16273,4682524,F,0,133
16274,4682603,C,1,79
16275,4682735,F,0,132
16276,4682819,C,1,84
16277,4682947,F,0,128
16278,4683019,C,0,72
16279,4683159,F,1,140
16280,4683225,C,0,66
16281,4683366,F,0,141
16282,4683442,C,1,76
16283,4683570,F,0,128
16284,4683697,C,1,127
16285,4683778,F,0,81
16286,4683984,F,0,206
16287,4684048,C,1,64
16288,4684184,F,1,136
16289,4684387,F,0,203
16290,4684396,C,1,9
16291,4687221,C,0,2825
16292,4687428,C,1,207
16293,4687710,C,0,282
16294,4687915,C,0,205
16295,4688307,F,1,392
16296,4688507,F,0,200
16297,4688707,F,0,200
16298,4688909,F,0,202
16299,4689111,F,0,202
16300,4689311,F,0,200
16301,4689517,F,0,206
16302,4689718,F,0,201
16303,4689932,F,0,214
16304,4690146,F,0,214
16305,4690350,F,0,204
16306,4690396,C,1,46
16307,4690687,C,1,291
16308,4690831,F,0,144
16309,4690962,C,1,131
16310,4691174,C,1,212
16311,4691377,C,1,203
16312,4691581,C,0,204
16313,4691786,C,1,205
16314,4692560,C,0,774
16315,4692776,C,0,216
16316,4695568,F,0,2792
16317,4695618,C,0,50
16318,4695771,F,0,153
16319,4695828,C,1,57
16320,4695971,F,0,143
16321,4696186,F,0,215
16322,4696326,C,0,140
16323,4696409,F,1,83
16324,4697047,C,0,638
16325,4697139,F,1,92
16326,4697263,C,0,124
16327,4697353,F,1,90
16328,4697468,C,1,115
16329,4697554,F,0,86
16330,4697691,C,1,137
16331,4697774,F,0,83
16332,4697904,C,0,130
16333,4698119,C,0,215
16334,4698335,C,0,216
16335,4698445,F,0,110
16336,4698548,C,0,103
16337,4698730,F,0,182
16338,4698762,C,0,32
16339,4698942,F,0,180
16340,4698973,C,1,31
16341,4699155,F,0,182
16342,4699189,C,1,34
16343,4699391,F,0,202
16344,4699404,C,1,13
16345,4699603,F,0,199
16346,4699617,C,1,14
16347,4699818,F,0,201
16348,4699856,C,1,38
16349,4700018,F,0,162
16350,4700178,C,1,160
16351,4700219,F,0,41
16352,4700410,C,1,191
16353,4700420,F,1,10
16354,4700637,F,1,217
16355,4700654,C,1,17
16356,4700838,F,0,184
16357,4700964,C,0,126
16358,4701038,F,1,74
16359,4701176,C,0,138
16360,4701611,F,0,435
16361,4701845,F,1,234
16362,4702069,F,1,224
16363,4702296,F,1,227
16364,4702499,F,0,203
16365,4703823,F,1,1324
16366,4703825,C,1,2
16367,4704028,C,1,203
16368,4705327,C,1,1299
16369,4706067,C,0,740
16370,4706251,F,1,184
16371,4706453,F,0,202
16372,4706668,F,0,215
16373,4706681,C,1,13
16374,4706882,F,0,201
16375,4707037,C,1,155
16376,4707096,F,0,59
16377,4707274,C,1,178
16378,4707511,C,1,237
16379,4707724,C,1,213
16380,4707935,C,0,211
16381,4708135,C,0,200
16382,4708337,C,0,202
16383,4708538,C,1,201
16384,4708743,C,1,205
16385,4708951,C,1,208
16386,4709151,C,0,200
16387,4709356,C,1,205
16388,4709556,C,1,200
16389,4709756,C,0,200
16390,4709958,C,0,202
16391,4710571,C,0,613
16392,4710775,C,0,204
16393,4711009,C,0,234
16394,4712139,F,0,1130
16395,4712141,C,0,2
16396,4712345,F,0,204
16397,4712347,C,0,2
16398,4712558,F,0,211
16399,4712889,F,1,331
16400,4712991,C,0,102
16401,4713096,F,0,105
16402,4713210,C,1,114
16403,4713317,F,1,107
16404,4713410,C,1,93
16405,4713544,F,1,134
16406,4713620,C,0,76
16407,4713783,F,1,163
16408,4713829,C,0,46
16409,4714032,C,0,203
16410,4714039,F,1,7
16411,4714239,C,0,200
16412,4714262,F,1,23
16413,4714440,C,1,178
16414,4714482,F,1,42
16415,4715092,C,0,610
16416,4715154,F,1,62
16417,4715298,C,0,144
16418,4715355,F,0,57
16419,4715505,C,0,150
16420,4715719,C,0,214
16421,4715734,F,0,15
16422,4715938,C,1,204
16423,4715949,F,0,11
16424,4716149,C,1,200
16425,4716162,F,0,13
16426,4716363,C,0,201
16427,4716376,F,0,13
16428,4716584,C,1,208
16429,4716594,F,1,10
16430,4716797,F,0,203
16431,4716884,C,1,87
16432,4716998,F,0,114
16433,4717093,C,1,95
16434,4717210,F,1,117
16435,4717310,C,1,100
16436,4717432,F,1,122
16437,4717634,F,1,202
16438,4717743,C,1,109
16439,4717843,F,1,100
16440,4718043,F,0,200
16441,4718248,F,0,205
16442,4718451,F,1,203
16443,4718656,F,1,205
16444,4718872,F,0,216
16445,4719020,C,0,148
16446,4719074,F,1,54
16447,4719684,F,1,610
16448,4719959,F,1,275
16449,4720172,F,1,213
16450,4720384,F,1,212
16451,4720491,C,1,107
16452,4720588,F,1,97
16453,4720700,C,1,112
16454,4722694,C,1,1994
16455,4722935,C,1,241
16456,4723150,C,1,215
16457,4723360,C,1,210
16458,4724108,C,0,748
16459,4724192,F,1,84
16460,4724312,C,0,120
16461,4724512,C,1,200
16462,4724712,C,1,200
16463,4724914,C,0,202
16464,4725115,C,0,201
16465,4725316,C,0,201
16466,4725517,C,0,201
16467,4725717,C,1,200
16468,4725918,C,1,201
16469,4726118,C,0,200
16470,4726334,C,0,216
16471,4726534,C,1,200
16472,4726751,C,0,217
16473,4726951,C,0,200
16474,4727166,C,1,215
16475,4727374,C,0,208
16476,4727588,C,1,214
16477,4727792,C,0,204
16478,4728004,C,0,212
16479,4728642,C,0,638
16480,4728848,C,0,206
16481,4729021,F,0,173
16482,4729056,C,1,35
16483,4729256,C,1,200
16484,4729577,C,0,321
16485,4729674,F,0,97
16486,4729777,C,0,103
16487,4729882,F,0,105
16488,4729991,C,1,109
16489,4730084,F,1,93
16490,4730194,C,1,110
16491,4730300,F,1,106
16492,4730404,C,1,104
16493,4730507,F,1,103
16494,4730633,C,1,126
16495,4730854,C,1,221
16496,4731001,F,1,147
16497,4731069,C,1,68
16498,4731216,F,0,147
16499,4731270,C,1,54
16500,4731427,F,0,157
16501,4731471,C,0,44
16502,4731630,F,1,159
16503,4731680,C,0,50
16504,4731837,F,0,157
16505,4731893,C,0,56
16506,4732037,F,1,144
16507,4732104,C,0,67
16508,4732239,F,1,135
16509,4732316,C,0,77
16510,4732440,F,0,124
16511,4733117,C,0,677
16512,4733202,F,1,85
16513,4733324,C,1,122
16514,4733402,F,1,78
16515,4733547,C,1,145
16516,4733607,F,1,60
16517,4733753,C,1,146
16518,4733817,F,1,64
16519,4734034,F,1,217
16520,4734080,C,1,46
16521,4734235,F,1,155
16522,4734397,C,1,162
16523,4734439,F,1,42
16524,4734649,F,1,210
16525,4734849,F,1,200
16526,4735050,F,0,201
16527,4735251,F,0,201
16528,4735451,F,1,200
16529,4735652,F,0,201
16530,4735879,F,1,227
16531,4736087,F,0,208
16532,4736329,F,1,242
16533,4736534,F,1,205
16534,4736735,F,0,201
16535,4736943,F,1,208
16536,4737052,C,0,109
16537,4737159,F,0,107
16538,4737256,C,1,97
16539,4737367,F,1,111
16540,4737678,F,1,311
16541,4737890,F,1,212
16542,4738114,F,1,224
16543,4738322,F,1,208
16544,4738573,F,1,251
16545,4739926,C,1,1353
16546,4740135,C,1,209
16547,4740280,F,1,145
16548,4740346,C,1,66
16549,4740557,C,1,211
16550,4740758,C,1,201
16551,4740892,F,1,134
16552,4740959,C,0,67
16553,4741160,C,1,201
16554,4741221,F,1,61
16555,4741422,F,0,201
16556,4742162,F,1,740
16557,4742534,C,0,372
16558,4742734,C,1,200
16559,4742934,C,1,200
16560,4743146,C,0,212
16561,4743352,C,0,206
16562,4743554,C,0,202
16563,4743768,C,1,214
16564,4743973,C,0,205
16565,4744185,C,1,212
16566,4744385,C,1,200
16567,4744663,C,0,278
16568,4744999,C,0,336
16569,4745203,C,1,204
16570,4745411,C,1,208
16571,4745523,F,0,112
16572,4745621,C,0,98
16573,4745724,F,1,103
16574,4745821,C,0,97
16575,4746021,C,0,200
16576,4746369,F,0,348
16577,4746402,C,0,33
16578,4746584,F,1,182
16579,4746607,C,0,23
16580,4746785,F,1,178
16581,4746830,C,1,45
16582,4746994,F,0,164
16583,4747043,C,1,49
16584,4747199,F,0,156
16585,4747399,C,1,200
16586,4747401,F,0,2
16587,4747614,F,0,213
16588,4747620,C,1,6
16589,4747815,F,0,195
16590,4747836,C,1,21
16591,4748015,F,1,179
16592,4748039,C,1,24
16593,4748229,F,0,190
16594,4748246,C,0,17
16595,4748443,F,0,197
16596,4748468,C,0,25
